month,solePubs,collabPubs,solePubsCorona,collabPubsCorona,country
201901,0.0,1.0,0.0,0.0,Republic of the Congo
201901,3.0,7.0,0.0,0.0,Namibia
201901,3.0,5.0,0.0,0.0,Togo
201901,0.0,7.0,0.0,0.0,Brunei
201901,1.0,5.0,0.0,0.0,Barbados
201901,0.0,2.0,0.0,0.0,Bhutan
201901,7.0,3.0,0.0,0.0,Syria
201901,12.0,11.0,0.0,0.0,Czechia
201901,0.0,2.0,0.0,0.0,Guyana
201901,1.0,9.0,0.0,0.0,Gambia
201901,0.0,7.0,0.0,0.0,Sierra Leone
201901,1.0,6.0,0.0,0.0,Moldova
201901,0.0,3.0,0.0,0.0,Libya
201901,0.0,1.0,0.0,0.0,Guadeloupe
201901,0.0,2.0,0.0,0.0,Belize
201901,0.0,1.0,0.0,0.0,Andorra
201901,0.0,3.0,0.0,0.0,Kyrgyzstan
201901,2.0,7.0,0.0,0.0,Botswana
201901,0.0,1.0,0.0,0.0,Sint Maarten
201901,0.0,0.0,0.0,0.0,Maldives
201901,0.0,3.0,0.0,0.0,Jamaica
201901,0.0,2.0,0.0,0.0,Bahamas
201901,0.0,1.0,0.0,0.0,Samoa
201901,0.0,2.0,0.0,0.0,French Guiana
201901,0.0,3.0,0.0,0.0,Suriname
201901,0.0,1.0,0.0,0.0,Bermuda
201901,0.0,4.0,0.0,0.0,French Polynesia
201901,0.0,1.0,0.0,0.0,Faroe Islands
201901,0.0,5.0,0.0,0.0,New Caledonia
201901,0.0,2.0,0.0,0.0,Laos
201901,0.0,1.0,0.0,0.0,Antigua and Barbuda
201901,0.0,4.0,0.0,0.0,Afghanistan
201901,0.0,1.0,0.0,0.0,Solomon Islands
201901,0.0,1.0,0.0,0.0,Cayman Islands
201901,0.0,2.0,0.0,0.0,Greenland
201901,0.0,0.0,0.0,0.0,Burundi
201901,0.0,2.0,0.0,0.0,GuineaBissau
201901,1.0,1.0,0.0,0.0,Gabon
201901,0.0,1.0,0.0,0.0,Eritrea
201901,0.0,2.0,0.0,0.0,Angola
201901,0.0,1.0,0.0,0.0,Isle of Man
201901,0.0,1.0,0.0,0.0,Haiti
201901,0.0,1.0,0.0,0.0,Montserrat
201901,0.0,1.0,0.0,0.0,Seychelles
201901,0.0,0.0,0.0,0.0,Aruba
201901,0.0,1.0,0.0,0.0,Saint Lucia
201901,0.0,1.0,0.0,0.0,Cabo Verde
201901,0.0,0.0,0.0,0.0,Palestinian Territory
201901,0.0,0.0,0.0,0.0,Ivory Coast
201901,0.0,0.0,0.0,0.0,Mauritania
201901,0.0,1.0,0.0,0.0,Reunion
201901,0.0,0.0,0.0,0.0,Gibraltar
201901,0.0,1.0,0.0,0.0,Tonga
201901,1.0,2.0,0.0,0.0,Lesotho
201901,0.0,0.0,0.0,0.0,Djibouti
201901,0.0,1.0,0.0,0.0,Martinique
201901,0.0,0.0,0.0,0.0,Palau
201901,0.0,0.0,0.0,0.0,Vatican
201901,0.0,0.0,0.0,0.0,Turks and Caicos Islands
201901,0.0,0.0,0.0,0.0,Saint Vincent and the Grenadines
201901,0.0,0.0,0.0,0.0,Tuvalu
201901,0.0,0.0,0.0,0.0,Aland Islands
201901,0.0,0.0,0.0,0.0,British Virgin Islands
201902,1205.0,1333.0,1.0,1.0,Canada
201902,247.0,293.0,0.0,0.0,Portugal
201902,1191.0,1229.0,1.0,0.0,Australia
201902,808.0,1435.0,0.0,1.0,France
201902,762.0,1047.0,2.0,2.0,Netherlands
201902,8692.0,6852.0,8.0,6.0,United States
201902,7386.0,2445.0,7.0,2.0,China
201902,36.0,30.0,0.0,0.0,Morocco
201902,1375.0,2643.0,0.0,1.0,United Kingdom
201902,374.0,859.0,0.0,1.0,Switzerland
201902,1886.0,1963.0,1.0,2.0,Germany
201902,168.0,226.0,0.0,0.0,Singapore
201902,1614.0,1440.0,2.0,0.0,Italy
201902,264.0,241.0,0.0,0.0,Mexico
201902,197.0,248.0,0.0,0.0,Greece
201902,1599.0,441.0,4.0,1.0,South Korea
201902,59.0,83.0,0.0,0.0,Serbia
201902,102.0,105.0,0.0,0.0,Romania
201902,310.0,504.0,0.0,0.0,Denmark
201902,380.0,653.0,0.0,1.0,Sweden
201902,2488.0,792.0,1.0,1.0,Japan
201902,162.0,330.0,0.0,1.0,Norway
201902,674.0,185.0,0.0,0.0,Turkey
201902,265.0,325.0,0.0,0.0,Israel
201902,81.0,147.0,0.0,0.0,Chile
201902,293.0,237.0,0.0,0.0,Russia
201902,306.0,626.0,0.0,1.0,Belgium
201902,80.0,162.0,0.0,0.0,Hungary
201902,197.0,424.0,0.0,0.0,Austria
201902,3.0,19.0,0.0,0.0,Mozambique
201902,5.0,14.0,0.0,0.0,Bosnia and Herzegovina
201902,615.0,339.0,1.0,0.0,Poland
201902,31.0,47.0,0.0,0.0,Lithuania
201902,161.0,286.0,0.0,0.0,Finland
201902,1083.0,1109.0,0.0,0.0,Spain
201902,1103.0,747.0,1.0,1.0,Brazil
201902,753.0,310.0,0.0,0.0,Iran
201902,1377.0,552.0,1.0,1.0,India
201902,60.0,114.0,0.0,0.0,Colombia
201902,29.0,70.0,0.0,0.0,Vietnam
201902,9.0,32.0,0.0,0.0,Uruguay
201902,499.0,266.0,1.0,0.0,Taiwan
201902,191.0,199.0,0.0,0.0,South Africa
201902,146.0,268.0,1.0,0.0,Ireland
201902,0.0,4.0,0.0,0.0,Nicaragua
201902,54.0,134.0,0.0,0.0,Peru
201902,25.0,31.0,0.0,0.0,Sri Lanka
201902,75.0,65.0,0.0,0.0,Indonesia
201902,0.0,8.0,0.0,0.0,Bolivia
201902,250.0,167.0,0.0,0.0,Egypt
201902,117.0,197.0,0.0,0.0,New Zealand
201902,169.0,265.0,2.0,1.0,Saudi Arabia
201902,86.0,66.0,0.0,0.0,Nigeria
201902,47.0,61.0,0.0,0.0,Lebanon
201902,25.0,62.0,0.0,0.0,United Arab Emirates
201902,42.0,42.0,0.0,0.0,Jersey
201902,112.0,156.0,0.0,0.0,Malaysia
201902,48.0,52.0,0.0,0.0,Tunisia
201902,24.0,54.0,0.0,0.0,Bangladesh
201902,2.0,3.0,0.0,0.0,Honduras
201902,9.0,24.0,0.0,0.0,Costa Rica
201902,23.0,39.0,0.0,0.0,Slovakia
201902,7.0,25.0,0.0,0.0,Latvia
201902,18.0,39.0,0.0,1.0,Nepal
201902,79.0,64.0,0.0,0.0,Georgia
201902,0.0,3.0,0.0,0.0,Liberia
201902,29.0,41.0,0.0,0.0,Bulgaria
201902,174.0,166.0,0.0,0.0,Thailand
201902,0.0,15.0,0.0,1.0,Myanmar
201902,35.0,56.0,0.0,0.0,Ghana
201902,1.0,10.0,0.0,0.0,Grenada
201902,48.0,69.0,0.0,0.0,Slovenia
201902,53.0,67.0,0.0,0.0,Croatia
201902,0.0,6.0,0.0,0.0,Tajikistan
201902,2.0,9.0,0.0,0.0,Guatemala
201902,86.0,179.0,0.0,0.0,Pakistan
201902,16.0,35.0,0.0,0.0,Ukraine
201902,3.0,5.0,0.0,0.0,Montenegro
201902,113.0,165.0,0.0,0.0,Argentina
201902,11.0,26.0,0.0,0.0,Algeria
201902,3.0,14.0,0.0,0.0,Belarus
201902,6.0,19.0,0.0,0.0,Kazakhstan
201902,9.0,32.0,0.0,0.0,Cyprus
201902,6.0,22.0,0.0,0.0,Luxembourg
201902,3.0,10.0,0.0,0.0,Bahrain
201902,99.0,55.0,0.0,0.0,Ethiopia
201902,2.0,16.0,0.0,0.0,Rwanda
201902,5.0,8.0,0.0,0.0,Senegal
201902,17.0,55.0,0.0,0.0,Uganda
201902,5.0,18.0,0.0,0.0,Zimbabwe
201902,13.0,18.0,0.0,0.0,Iraq
201902,0.0,5.0,0.0,0.0,Paraguay
201902,0.0,0.0,0.0,0.0,Dominica
201902,13.0,41.0,0.0,0.0,Tanzania
201902,4.0,13.0,0.0,0.0,Zambia
201902,12.0,34.0,0.0,0.0,Cameroon
201902,36.0,50.0,0.0,0.0,Jordan
201902,1.0,18.0,0.0,0.0,Panama
201902,21.0,82.0,0.0,0.0,Kenya
201902,0.0,7.0,0.0,0.0,Guinea
201902,18.0,81.0,0.0,0.0,Qatar
201902,21.0,50.0,0.0,0.0,Estonia
201902,16.0,17.0,0.0,0.0,Kuwait
201902,7.0,22.0,0.0,0.0,Iceland
201902,2.0,15.0,0.0,0.0,Mali
201902,13.0,23.0,0.0,0.0,Oman
201902,2.0,2.0,0.0,0.0,Yemen
201902,8.0,30.0,0.0,0.0,Ecuador
201902,4.0,16.0,0.0,0.0,Cuba
201902,2.0,6.0,0.0,0.0,Madagascar
201902,4.0,14.0,0.0,0.0,Benin
201902,7.0,20.0,0.0,0.0,Sudan
201902,1.0,15.0,0.0,0.0,Mongolia
201902,1.0,10.0,0.0,0.0,Venezuela
201902,4.0,11.0,0.0,0.0,Armenia
201902,16.0,47.0,0.0,0.0,Philippines
201902,2.0,10.0,0.0,0.0,Democratic Republic of the Congo
201902,0.0,2.0,0.0,0.0,Mauritius
201902,2.0,9.0,0.0,0.0,Malta
201902,3.0,8.0,0.0,0.0,Albania
201902,0.0,1.0,0.0,0.0,Turkmenistan
201902,2.0,32.0,0.0,0.0,Malawi
201902,0.0,6.0,0.0,0.0,Monaco
201902,0.0,0.0,0.0,0.0,Liechtenstein
201902,4.0,6.0,0.0,0.0,Trinidad and Tobago
201902,0.0,3.0,0.0,0.0,Chad
201902,1.0,5.0,0.0,0.0,Uzbekistan
201902,0.0,16.0,0.0,0.0,Cambodia
201902,5.0,18.0,0.0,0.0,Burkina Faso
201902,0.0,6.0,0.0,0.0,Niger
201902,2.0,4.0,0.0,0.0,Azerbaijan
201902,0.0,4.0,0.0,0.0,North Macedonia
201902,0.0,2.0,0.0,0.0,El Salvador
201902,1.0,5.0,0.0,0.0,Dominican Republic
201902,1.0,3.0,0.0,0.0,Saint Kitts and Nevis
201902,0.0,2.0,0.0,0.0,Macao
201902,0.0,2.0,0.0,0.0,Somalia
201902,1.0,2.0,0.0,0.0,San Marino
201902,0.0,1.0,0.0,0.0,Central African Republic
201902,0.0,7.0,0.0,0.0,Fiji
201902,0.0,3.0,0.0,0.0,Curacao
201902,0.0,2.0,0.0,0.0,Republic of the Congo
201902,1.0,4.0,0.0,0.0,Namibia
201902,3.0,5.0,0.0,0.0,Togo
201902,2.0,2.0,0.0,0.0,Brunei
201902,0.0,5.0,0.0,0.0,Barbados
201902,0.0,6.0,0.0,0.0,Bhutan
201902,9.0,4.0,0.0,0.0,Syria
201902,16.0,22.0,0.0,0.0,Czechia
201902,0.0,0.0,0.0,0.0,Guyana
201902,1.0,10.0,0.0,0.0,Gambia
201902,1.0,5.0,0.0,0.0,Sierra Leone
201902,1.0,5.0,0.0,0.0,Moldova
201902,0.0,7.0,0.0,0.0,Libya
201902,0.0,3.0,0.0,0.0,Guadeloupe
201902,0.0,0.0,0.0,0.0,Belize
201902,0.0,1.0,0.0,0.0,Andorra
201902,1.0,5.0,0.0,0.0,Kyrgyzstan
201902,0.0,10.0,0.0,0.0,Botswana
201902,0.0,0.0,0.0,0.0,Sint Maarten
201902,0.0,3.0,0.0,0.0,Maldives
201902,2.0,4.0,0.0,0.0,Jamaica
201902,0.0,1.0,0.0,0.0,Bahamas
201902,0.0,0.0,0.0,0.0,Samoa
201902,0.0,5.0,0.0,0.0,French Guiana
201902,0.0,5.0,0.0,0.0,Suriname
201902,0.0,0.0,0.0,0.0,Bermuda
201902,0.0,4.0,0.0,0.0,French Polynesia
201902,0.0,2.0,0.0,0.0,Faroe Islands
201902,0.0,2.0,0.0,0.0,New Caledonia
201902,0.0,1.0,0.0,0.0,Laos
201902,0.0,0.0,0.0,0.0,Antigua and Barbuda
201902,0.0,5.0,0.0,0.0,Afghanistan
201902,0.0,1.0,0.0,0.0,Solomon Islands
201902,0.0,1.0,0.0,0.0,Cayman Islands
201902,0.0,5.0,0.0,0.0,Greenland
201902,0.0,1.0,0.0,0.0,Burundi
201902,0.0,2.0,0.0,0.0,GuineaBissau
201902,2.0,3.0,0.0,0.0,Gabon
201902,1.0,1.0,0.0,0.0,Eritrea
201902,0.0,2.0,0.0,0.0,Angola
201902,0.0,0.0,0.0,0.0,Isle of Man
201902,1.0,2.0,0.0,0.0,Haiti
201902,0.0,0.0,0.0,0.0,Montserrat
201902,0.0,3.0,0.0,0.0,Seychelles
201902,0.0,0.0,0.0,0.0,Aruba
201902,0.0,0.0,0.0,0.0,Saint Lucia
201902,0.0,0.0,0.0,0.0,Cabo Verde
201902,0.0,1.0,0.0,0.0,Palestinian Territory
201902,0.0,0.0,0.0,0.0,Ivory Coast
201902,0.0,2.0,0.0,0.0,Mauritania
201902,0.0,0.0,0.0,0.0,Reunion
201902,0.0,0.0,0.0,0.0,Gibraltar
201902,0.0,1.0,0.0,0.0,Tonga
201902,0.0,2.0,0.0,0.0,Lesotho
201902,0.0,0.0,0.0,0.0,Djibouti
201902,0.0,0.0,0.0,0.0,Martinique
201902,0.0,0.0,0.0,0.0,Palau
201902,0.0,1.0,0.0,0.0,Vatican
201902,0.0,0.0,0.0,0.0,Turks and Caicos Islands
201902,0.0,0.0,0.0,0.0,Saint Vincent and the Grenadines
201902,0.0,0.0,0.0,0.0,Tuvalu
201902,0.0,0.0,0.0,0.0,Aland Islands
201902,0.0,0.0,0.0,0.0,British Virgin Islands
201903,1250.0,1462.0,0.0,1.0,Canada
201903,244.0,306.0,0.0,0.0,Portugal
201903,1261.0,1360.0,1.0,1.0,Australia
201903,928.0,1599.0,0.0,1.0,France
201903,791.0,1137.0,2.0,3.0,Netherlands
201903,9498.0,7418.0,8.0,6.0,United States
201903,9179.0,2685.0,15.0,4.0,China
201903,33.0,28.0,0.0,0.0,Morocco
201903,1612.0,2917.0,0.0,3.0,United Kingdom
201903,438.0,959.0,0.0,2.0,Switzerland
201903,1980.0,2128.0,1.0,0.0,Germany
201903,189.0,275.0,0.0,1.0,Singapore
201903,1725.0,1525.0,0.0,0.0,Italy
201903,280.0,266.0,0.0,0.0,Mexico
201903,228.0,284.0,0.0,1.0,Greece
201903,1846.0,506.0,3.0,0.0,South Korea
201903,41.0,101.0,0.0,0.0,Serbia
201903,84.0,99.0,0.0,0.0,Romania
201903,353.0,538.0,0.0,0.0,Denmark
201903,405.0,712.0,0.0,1.0,Sweden
201903,2838.0,893.0,1.0,1.0,Japan
201903,212.0,367.0,0.0,0.0,Norway
201903,697.0,217.0,0.0,0.0,Turkey
201903,363.0,334.0,0.0,0.0,Israel
201903,119.0,176.0,0.0,0.0,Chile
201903,380.0,305.0,0.0,0.0,Russia
201903,315.0,582.0,0.0,1.0,Belgium
201903,88.0,148.0,0.0,0.0,Hungary
201903,227.0,434.0,0.0,0.0,Austria
201903,0.0,23.0,0.0,0.0,Mozambique
201903,5.0,21.0,0.0,0.0,Bosnia and Herzegovina
201903,630.0,387.0,2.0,0.0,Poland
201903,41.0,48.0,0.0,0.0,Lithuania
201903,190.0,297.0,0.0,0.0,Finland
201903,1115.0,1238.0,1.0,0.0,Spain
201903,1147.0,737.0,0.0,1.0,Brazil
201903,800.0,290.0,1.0,0.0,Iran
201903,1472.0,577.0,0.0,0.0,India
201903,90.0,131.0,0.0,0.0,Colombia
201903,34.0,102.0,0.0,1.0,Vietnam
201903,9.0,42.0,0.0,0.0,Uruguay
201903,569.0,262.0,0.0,0.0,Taiwan
201903,200.0,219.0,1.0,0.0,South Africa
201903,140.0,256.0,0.0,0.0,Ireland
201903,0.0,3.0,0.0,0.0,Nicaragua
201903,42.0,122.0,1.0,0.0,Peru
201903,24.0,28.0,0.0,0.0,Sri Lanka
201903,103.0,87.0,0.0,0.0,Indonesia
201903,1.0,10.0,0.0,0.0,Bolivia
201903,267.0,190.0,0.0,0.0,Egypt
201903,143.0,221.0,1.0,0.0,New Zealand
201903,184.0,305.0,2.0,0.0,Saudi Arabia
201903,98.0,74.0,0.0,0.0,Nigeria
201903,54.0,66.0,0.0,0.0,Lebanon
201903,32.0,52.0,0.0,0.0,United Arab Emirates
201903,48.0,60.0,0.0,0.0,Jersey
201903,139.0,192.0,0.0,0.0,Malaysia
201903,43.0,77.0,1.0,0.0,Tunisia
201903,25.0,84.0,0.0,0.0,Bangladesh
201903,0.0,5.0,0.0,0.0,Honduras
201903,9.0,14.0,0.0,0.0,Costa Rica
201903,23.0,41.0,0.0,0.0,Slovakia
201903,11.0,17.0,0.0,0.0,Latvia
201903,25.0,35.0,0.0,0.0,Nepal
201903,76.0,90.0,0.0,0.0,Georgia
201903,1.0,4.0,0.0,0.0,Liberia
201903,22.0,48.0,0.0,0.0,Bulgaria
201903,176.0,176.0,0.0,0.0,Thailand
201903,0.0,18.0,0.0,0.0,Myanmar
201903,27.0,72.0,0.0,0.0,Ghana
201903,3.0,9.0,0.0,0.0,Grenada
201903,58.0,81.0,0.0,0.0,Slovenia
201903,44.0,72.0,0.0,0.0,Croatia
201903,0.0,0.0,0.0,0.0,Tajikistan
201903,3.0,8.0,0.0,0.0,Guatemala
201903,100.0,209.0,0.0,0.0,Pakistan
201903,26.0,65.0,0.0,0.0,Ukraine
201903,0.0,5.0,0.0,0.0,Montenegro
201903,110.0,166.0,0.0,0.0,Argentina
201903,2.0,25.0,0.0,0.0,Algeria
201903,1.0,24.0,0.0,0.0,Belarus
201903,12.0,18.0,0.0,0.0,Kazakhstan
201903,11.0,56.0,0.0,0.0,Cyprus
201903,7.0,38.0,0.0,0.0,Luxembourg
201903,4.0,3.0,0.0,0.0,Bahrain
201903,111.0,63.0,0.0,1.0,Ethiopia
201903,2.0,12.0,0.0,0.0,Rwanda
201903,5.0,23.0,0.0,0.0,Senegal
201903,11.0,53.0,0.0,0.0,Uganda
201903,7.0,8.0,0.0,0.0,Zimbabwe
201903,29.0,25.0,0.0,0.0,Iraq
201903,2.0,9.0,0.0,0.0,Paraguay
201903,0.0,2.0,0.0,0.0,Dominica
201903,13.0,61.0,0.0,0.0,Tanzania
201903,3.0,16.0,0.0,0.0,Zambia
201903,13.0,33.0,0.0,0.0,Cameroon
201903,40.0,45.0,0.0,0.0,Jordan
201903,2.0,19.0,0.0,0.0,Panama
201903,26.0,98.0,0.0,0.0,Kenya
201903,0.0,10.0,0.0,0.0,Guinea
201903,21.0,60.0,0.0,1.0,Qatar
201903,14.0,53.0,0.0,0.0,Estonia
201903,17.0,18.0,0.0,0.0,Kuwait
201903,8.0,37.0,0.0,0.0,Iceland
201903,3.0,16.0,0.0,0.0,Mali
201903,12.0,17.0,0.0,0.0,Oman
201903,3.0,3.0,0.0,0.0,Yemen
201903,10.0,40.0,0.0,1.0,Ecuador
201903,5.0,17.0,0.0,0.0,Cuba
201903,2.0,10.0,0.0,0.0,Madagascar
201903,3.0,18.0,0.0,0.0,Benin
201903,11.0,23.0,0.0,0.0,Sudan
201903,1.0,11.0,0.0,0.0,Mongolia
201903,3.0,14.0,0.0,0.0,Venezuela
201903,3.0,17.0,0.0,0.0,Armenia
201903,33.0,52.0,0.0,0.0,Philippines
201903,0.0,3.0,0.0,0.0,Democratic Republic of the Congo
201903,1.0,8.0,0.0,0.0,Mauritius
201903,8.0,17.0,0.0,0.0,Malta
201903,4.0,5.0,0.0,0.0,Albania
201903,0.0,1.0,0.0,0.0,Turkmenistan
201903,5.0,15.0,0.0,0.0,Malawi
201903,0.0,6.0,0.0,0.0,Monaco
201903,0.0,0.0,0.0,0.0,Liechtenstein
201903,7.0,8.0,0.0,0.0,Trinidad and Tobago
201903,0.0,2.0,0.0,0.0,Chad
201903,1.0,4.0,0.0,0.0,Uzbekistan
201903,0.0,11.0,0.0,0.0,Cambodia
201903,4.0,19.0,0.0,0.0,Burkina Faso
201903,0.0,5.0,0.0,0.0,Niger
201903,1.0,2.0,0.0,0.0,Azerbaijan
201903,3.0,7.0,0.0,0.0,North Macedonia
201903,0.0,4.0,0.0,0.0,El Salvador
201903,0.0,7.0,0.0,0.0,Dominican Republic
201903,1.0,1.0,0.0,0.0,Saint Kitts and Nevis
201903,1.0,5.0,0.0,0.0,Macao
201903,0.0,3.0,0.0,0.0,Somalia
201903,0.0,0.0,0.0,0.0,San Marino
201903,0.0,2.0,0.0,0.0,Central African Republic
201903,2.0,8.0,0.0,0.0,Fiji
201903,0.0,1.0,0.0,0.0,Curacao
201903,1.0,2.0,0.0,0.0,Republic of the Congo
201903,3.0,9.0,0.0,0.0,Namibia
201903,2.0,4.0,0.0,0.0,Togo
201903,1.0,4.0,0.0,0.0,Brunei
201903,0.0,1.0,0.0,0.0,Barbados
201903,0.0,2.0,0.0,0.0,Bhutan
201903,4.0,5.0,0.0,0.0,Syria
201903,8.0,14.0,0.0,0.0,Czechia
201903,1.0,1.0,0.0,0.0,Guyana
201903,0.0,11.0,0.0,0.0,Gambia
