month,solePubs,collabPubs,solePubsCorona,collabPubsCorona,country
201901,1128.0,1256.0,0.0,2.0,Canada
201901,251.0,254.0,0.0,1.0,Portugal
201901,1047.0,1129.0,1.0,2.0,Australia
201901,851.0,1415.0,2.0,1.0,France
201901,705.0,982.0,1.0,2.0,Netherlands
201901,8121.0,6791.0,9.0,5.0,United States
201901,8663.0,2651.0,14.0,2.0,China
201901,42.0,14.0,0.0,0.0,Morocco
201901,1302.0,2537.0,0.0,3.0,United Kingdom
201901,383.0,815.0,1.0,1.0,Switzerland
201901,1647.0,1932.0,0.0,2.0,Germany
201901,148.0,298.0,0.0,1.0,Singapore
201901,159.0,216.0,0.0,1.0,Greece
201901,48.0,71.0,0.0,0.0,Serbia
201901,60.0,79.0,0.0,0.0,Romania
201901,324.0,457.0,0.0,0.0,Denmark
201901,406.0,616.0,0.0,0.0,Sweden
201901,2280.0,807.0,1.0,0.0,Japan
201901,179.0,292.0,0.0,1.0,Norway
201901,650.0,201.0,0.0,0.0,Turkey
201901,276.0,318.0,0.0,0.0,Israel
201901,128.0,128.0,0.0,0.0,Chile
201901,220.0,211.0,0.0,0.0,Russia
201901,264.0,516.0,0.0,0.0,Belgium
201901,2.0,8.0,0.0,0.0,Mozambique
201901,1589.0,1397.0,0.0,1.0,Italy
201901,7.0,13.0,0.0,0.0,Bosnia and Herzegovina
201901,556.0,326.0,0.0,0.0,Poland
201901,40.0,40.0,0.0,0.0,Lithuania
201901,142.0,231.0,0.0,0.0,Finland
201901,996.0,1093.0,0.0,0.0,Spain
201901,966.0,647.0,0.0,0.0,Brazil
201901,611.0,259.0,0.0,0.0,Iran
201901,212.0,399.0,0.0,0.0,Austria
201901,1125.0,538.0,0.0,0.0,India
201901,56.0,78.0,0.0,0.0,Colombia
201901,220.0,216.0,0.0,0.0,Mexico
201901,17.0,63.0,0.0,0.0,Vietnam
201901,14.0,30.0,0.0,0.0,Uruguay
201901,1446.0,455.0,2.0,0.0,South Korea
201901,499.0,254.0,2.0,0.0,Taiwan
201901,131.0,174.0,0.0,0.0,South Africa
201901,146.0,196.0,0.0,0.0,Ireland
201901,2.0,4.0,0.0,0.0,Nicaragua
201901,39.0,104.0,0.0,0.0,Peru
201901,22.0,23.0,0.0,0.0,Sri Lanka
201901,40.0,52.0,0.0,0.0,Indonesia
201901,0.0,5.0,0.0,0.0,Bolivia
201901,142.0,187.0,0.0,1.0,New Zealand
201901,116.0,256.0,1.0,1.0,Saudi Arabia
201901,63.0,73.0,0.0,0.0,Nigeria
201901,44.0,58.0,0.0,0.0,Lebanon
201901,18.0,36.0,0.0,0.0,United Arab Emirates
201901,46.0,54.0,0.0,0.0,Jersey
201901,116.0,152.0,0.0,0.0,Malaysia
201901,15.0,71.0,0.0,0.0,Bangladesh
201901,1.0,2.0,0.0,0.0,Honduras
201901,3.0,11.0,0.0,0.0,Costa Rica
201901,217.0,154.0,0.0,0.0,Egypt
201901,23.0,37.0,0.0,0.0,Slovakia
201901,95.0,127.0,0.0,0.0,Hungary
201901,7.0,18.0,0.0,0.0,Latvia
201901,22.0,32.0,0.0,0.0,Nepal
201901,76.0,81.0,0.0,0.0,Georgia
201901,0.0,4.0,0.0,0.0,Liberia
201901,19.0,36.0,0.0,0.0,Bulgaria
201901,153.0,119.0,0.0,0.0,Thailand
201901,1.0,9.0,0.0,0.0,Myanmar
201901,27.0,47.0,0.0,0.0,Ghana
201901,1.0,8.0,0.0,0.0,Grenada
201901,41.0,68.0,0.0,0.0,Slovenia
201901,34.0,81.0,1.0,0.0,Croatia
201901,44.0,43.0,0.0,0.0,Tunisia
201901,0.0,7.0,0.0,0.0,Guatemala
201901,84.0,180.0,0.0,0.0,Pakistan
201901,6.0,53.0,0.0,0.0,Ukraine
201901,0.0,10.0,0.0,0.0,Montenegro
201901,5.0,22.0,0.0,0.0,Algeria
201901,8.0,43.0,0.0,0.0,Cyprus
201901,6.0,21.0,0.0,0.0,Luxembourg
201901,4.0,4.0,0.0,0.0,Bahrain
201901,81.0,56.0,0.0,0.0,Ethiopia
201901,3.0,13.0,0.0,0.0,Rwanda
201901,9.0,16.0,0.0,0.0,Senegal
201901,10.0,54.0,0.0,0.0,Uganda
201901,5.0,16.0,0.0,0.0,Zimbabwe
201901,88.0,147.0,0.0,0.0,Argentina
201901,13.0,21.0,0.0,0.0,Iraq
201901,0.0,9.0,0.0,0.0,Paraguay
201901,1.0,5.0,0.0,0.0,Dominica
201901,12.0,50.0,0.0,0.0,Tanzania
201901,6.0,21.0,0.0,0.0,Zambia
201901,9.0,27.0,0.0,0.0,Cameroon
201901,3.0,15.0,0.0,0.0,Panama
201901,11.0,84.0,0.0,0.0,Kenya
201901,3.0,16.0,0.0,1.0,Kazakhstan
201901,31.0,35.0,0.0,0.0,Jordan
201901,30.0,70.0,1.0,1.0,Qatar
201901,16.0,43.0,0.0,0.0,Estonia
201901,8.0,20.0,0.0,0.0,Kuwait
201901,4.0,16.0,0.0,0.0,Belarus
201901,8.0,34.0,0.0,0.0,Iceland
201901,3.0,13.0,0.0,0.0,Mali
201901,7.0,18.0,0.0,0.0,Oman
201901,0.0,3.0,0.0,0.0,Yemen
201901,2.0,19.0,0.0,0.0,Cuba
201901,2.0,6.0,0.0,0.0,Guinea
201901,2.0,9.0,0.0,0.0,Madagascar
201901,0.0,6.0,0.0,0.0,Benin
201901,9.0,24.0,0.0,0.0,Ecuador
201901,5.0,15.0,0.0,0.0,Sudan
201901,1.0,11.0,0.0,0.0,Mongolia
201901,0.0,17.0,0.0,0.0,Venezuela
201901,1.0,11.0,0.0,0.0,Armenia
201901,6.0,35.0,0.0,0.0,Philippines
201901,0.0,10.0,0.0,0.0,Democratic Republic of the Congo
201901,2.0,8.0,0.0,0.0,Malta
201901,1.0,10.0,0.0,0.0,Albania
201901,0.0,1.0,0.0,0.0,Turkmenistan
201901,1.0,19.0,0.0,0.0,Malawi
201901,0.0,8.0,0.0,0.0,Monaco
201901,0.0,3.0,0.0,0.0,Liechtenstein
201901,0.0,6.0,0.0,0.0,Chad
201901,0.0,5.0,0.0,0.0,Uzbekistan
201901,4.0,23.0,0.0,0.0,Burkina Faso
201901,1.0,5.0,0.0,0.0,Niger
201901,1.0,5.0,0.0,0.0,Azerbaijan
201901,2.0,3.0,0.0,0.0,North Macedonia
201901,1.0,6.0,0.0,0.0,Dominican Republic
201901,0.0,16.0,0.0,0.0,Cambodia
201901,0.0,2.0,0.0,0.0,Saint Kitts and Nevis
201901,0.0,3.0,0.0,0.0,Macao
201901,0.0,1.0,0.0,0.0,Somalia
201901,0.0,0.0,0.0,0.0,San Marino
201901,0.0,2.0,0.0,0.0,Central African Republic
201901,0.0,5.0,0.0,0.0,Mauritius
201901,0.0,2.0,0.0,0.0,Fiji
201901,0.0,3.0,0.0,0.0,Curacao
201901,0.0,1.0,0.0,0.0,Republic of the Congo
201901,0.0,5.0,0.0,0.0,Namibia
201901,1.0,4.0,0.0,0.0,Togo
201901,0.0,4.0,0.0,0.0,Brunei
201901,0.0,4.0,0.0,0.0,Barbados
201901,8.0,3.0,0.0,0.0,Czechia
201901,0.0,2.0,0.0,0.0,Guyana
201901,1.0,7.0,0.0,0.0,Gambia
201901,0.0,6.0,0.0,0.0,Moldova
201901,0.0,2.0,0.0,0.0,Libya
201901,0.0,1.0,0.0,0.0,Guadeloupe
201901,4.0,1.0,0.0,0.0,Syria
201901,0.0,2.0,0.0,0.0,Belize
201901,0.0,1.0,0.0,0.0,Andorra
201901,0.0,3.0,0.0,0.0,Kyrgyzstan
201901,2.0,7.0,0.0,0.0,Botswana
201901,0.0,0.0,0.0,0.0,Tajikistan
201901,0.0,1.0,0.0,0.0,Sint Maarten
201901,1.0,2.0,0.0,0.0,Trinidad and Tobago
201901,0.0,1.0,0.0,0.0,Samoa
201901,0.0,2.0,0.0,0.0,French Guiana
201901,0.0,3.0,0.0,0.0,Suriname
201901,0.0,1.0,0.0,0.0,Bermuda
201901,0.0,4.0,0.0,0.0,French Polynesia
201901,0.0,2.0,0.0,0.0,Bhutan
201901,0.0,1.0,0.0,0.0,Faroe Islands
201901,0.0,5.0,0.0,0.0,New Caledonia
201901,0.0,2.0,0.0,0.0,Jamaica
201901,0.0,5.0,0.0,0.0,Sierra Leone
201901,0.0,1.0,0.0,0.0,Laos
201901,0.0,0.0,0.0,0.0,Antigua and Barbuda
201901,0.0,4.0,0.0,0.0,Afghanistan
201901,0.0,1.0,0.0,0.0,Solomon Islands
201901,0.0,1.0,0.0,0.0,Bahamas
201901,0.0,1.0,0.0,0.0,Cayman Islands
201901,0.0,2.0,0.0,0.0,Greenland
201901,0.0,0.0,0.0,0.0,Burundi
201901,0.0,2.0,0.0,0.0,El Salvador
201901,0.0,2.0,0.0,0.0,GuineaBissau
201901,1.0,1.0,0.0,0.0,Gabon
201901,0.0,1.0,0.0,0.0,Eritrea
201901,0.0,2.0,0.0,0.0,Angola
201901,0.0,1.0,0.0,0.0,Haiti
201901,0.0,1.0,0.0,0.0,Montserrat
201901,0.0,0.0,0.0,0.0,Seychelles
201901,0.0,1.0,0.0,0.0,Cabo Verde
201901,0.0,0.0,0.0,0.0,Palestinian Territory
201901,0.0,0.0,0.0,0.0,Ivory Coast
201901,0.0,0.0,0.0,0.0,Mauritania
201901,0.0,1.0,0.0,0.0,Reunion
201901,0.0,0.0,0.0,0.0,Gibraltar
201901,0.0,0.0,0.0,0.0,Maldives
201901,0.0,1.0,0.0,0.0,Saint Lucia
201901,0.0,1.0,0.0,0.0,Tonga
201901,0.0,2.0,0.0,0.0,Lesotho
201901,0.0,0.0,0.0,0.0,Djibouti
201901,0.0,1.0,0.0,0.0,Martinique
201901,0.0,0.0,0.0,0.0,Palau
201901,0.0,0.0,0.0,0.0,Vatican
201901,0.0,0.0,0.0,0.0,Aruba
201901,0.0,0.0,0.0,0.0,Turks and Caicos Islands
201901,0.0,0.0,0.0,0.0,Saint Vincent and the Grenadines
201901,0.0,0.0,0.0,0.0,Isle of Man
201901,0.0,0.0,0.0,0.0,Aland Islands
201901,0.0,0.0,0.0,0.0,British Virgin Islands
201901,0.0,0.0,0.0,0.0,Tuvalu
201901,0.0,0.0,0.0,0.0,Sao Tome and Principe
201902,1032.0,1189.0,1.0,1.0,Canada
201902,198.0,254.0,0.0,0.0,Portugal
201902,1059.0,1078.0,1.0,0.0,Australia
201902,737.0,1271.0,0.0,1.0,France
201902,683.0,938.0,2.0,2.0,Netherlands
201902,7298.0,5973.0,8.0,5.0,United States
201902,6247.0,2121.0,7.0,1.0,China
201902,24.0,23.0,0.0,0.0,Morocco
201902,1187.0,2316.0,0.0,1.0,United Kingdom
201902,314.0,741.0,0.0,1.0,Switzerland
201902,1564.0,1720.0,1.0,2.0,Germany
201902,145.0,201.0,0.0,0.0,Singapore
201902,139.0,207.0,0.0,0.0,Greece
201902,53.0,69.0,0.0,0.0,Serbia
201902,75.0,89.0,0.0,0.0,Romania
201902,273.0,445.0,0.0,0.0,Denmark
201902,323.0,584.0,0.0,0.0,Sweden
201902,2001.0,682.0,1.0,1.0,Japan
201902,133.0,279.0,0.0,1.0,Norway
201902,538.0,165.0,0.0,0.0,Turkey
201902,239.0,289.0,0.0,0.0,Israel
201902,71.0,129.0,0.0,0.0,Chile
201902,243.0,194.0,0.0,0.0,Russia
201902,258.0,556.0,0.0,1.0,Belgium
201902,3.0,17.0,0.0,0.0,Mozambique
201902,1362.0,1235.0,2.0,0.0,Italy
201902,4.0,13.0,0.0,0.0,Bosnia and Herzegovina
201902,519.0,297.0,1.0,0.0,Poland
201902,26.0,37.0,0.0,0.0,Lithuania
201902,141.0,247.0,0.0,0.0,Finland
201902,919.0,947.0,0.0,0.0,Spain
201902,979.0,651.0,1.0,0.0,Brazil
201902,545.0,260.0,0.0,0.0,Iran
201902,159.0,369.0,0.0,0.0,Austria
201902,985.0,456.0,0.0,1.0,India
201902,47.0,86.0,0.0,0.0,Colombia
201902,224.0,208.0,0.0,0.0,Mexico
201902,22.0,59.0,0.0,0.0,Vietnam
201902,7.0,31.0,0.0,0.0,Uruguay
201902,1230.0,376.0,4.0,1.0,South Korea
201902,425.0,224.0,2.0,0.0,Taiwan
201902,143.0,173.0,0.0,0.0,South Africa
201902,120.0,233.0,1.0,0.0,Ireland
201902,0.0,4.0,0.0,0.0,Nicaragua
201902,48.0,109.0,0.0,0.0,Peru
201902,16.0,23.0,0.0,0.0,Sri Lanka
201902,24.0,52.0,0.0,0.0,Indonesia
201902,0.0,6.0,0.0,0.0,Bolivia
201902,105.0,168.0,0.0,0.0,New Zealand
201902,98.0,211.0,2.0,1.0,Saudi Arabia
201902,50.0,48.0,0.0,0.0,Nigeria
201902,32.0,52.0,0.0,0.0,Lebanon
201902,15.0,50.0,0.0,0.0,United Arab Emirates
201902,39.0,38.0,0.0,0.0,Jersey
201902,76.0,125.0,0.0,0.0,Malaysia
201902,16.0,49.0,0.0,0.0,Bangladesh
201902,2.0,2.0,0.0,0.0,Honduras
201902,9.0,17.0,0.0,0.0,Costa Rica
201902,198.0,136.0,0.0,0.0,Egypt
201902,19.0,31.0,0.0,0.0,Slovakia
201902,71.0,140.0,0.0,0.0,Hungary
201902,7.0,23.0,0.0,0.0,Latvia
201902,12.0,32.0,0.0,1.0,Nepal
201902,71.0,57.0,0.0,0.0,Georgia
201902,0.0,3.0,0.0,0.0,Liberia
201902,22.0,32.0,0.0,0.0,Bulgaria
201902,124.0,134.0,0.0,0.0,Thailand
201902,0.0,5.0,0.0,1.0,Myanmar
201902,20.0,42.0,0.0,0.0,Ghana
201902,0.0,6.0,0.0,0.0,Grenada
201902,37.0,60.0,0.0,0.0,Slovenia
201902,49.0,57.0,0.0,0.0,Croatia
201902,41.0,43.0,0.0,0.0,Tunisia
201902,1.0,9.0,0.0,0.0,Guatemala
201902,73.0,150.0,0.0,0.0,Pakistan
201902,12.0,27.0,0.0,0.0,Ukraine
201902,4.0,3.0,0.0,0.0,Montenegro
201902,6.0,22.0,0.0,0.0,Algeria
201902,7.0,29.0,0.0,0.0,Cyprus
201902,6.0,19.0,0.0,0.0,Luxembourg
201902,1.0,5.0,0.0,0.0,Bahrain
201902,73.0,46.0,0.0,0.0,Ethiopia
201902,2.0,12.0,0.0,0.0,Rwanda
201902,4.0,7.0,0.0,0.0,Senegal
201902,14.0,46.0,0.0,0.0,Uganda
201902,4.0,18.0,0.0,0.0,Zimbabwe
201902,95.0,145.0,0.0,0.0,Argentina
201902,7.0,14.0,0.0,0.0,Iraq
201902,0.0,5.0,0.0,0.0,Paraguay
201902,0.0,0.0,0.0,0.0,Dominica
201902,10.0,35.0,0.0,0.0,Tanzania
201902,4.0,13.0,0.0,0.0,Zambia
201902,8.0,29.0,0.0,0.0,Cameroon
201902,1.0,15.0,0.0,0.0,Panama
201902,13.0,70.0,0.0,0.0,Kenya
201902,3.0,15.0,0.0,0.0,Kazakhstan
201902,28.0,39.0,0.0,0.0,Jordan
201902,12.0,71.0,0.0,0.0,Qatar
201902,15.0,41.0,0.0,0.0,Estonia
201902,11.0,10.0,0.0,0.0,Kuwait
201902,2.0,10.0,0.0,0.0,Belarus
201902,4.0,20.0,0.0,0.0,Iceland
201902,2.0,14.0,0.0,0.0,Mali
201902,11.0,18.0,0.0,0.0,Oman
201902,2.0,2.0,0.0,0.0,Yemen
201902,2.0,13.0,0.0,0.0,Cuba
201902,0.0,6.0,0.0,0.0,Guinea
201902,1.0,3.0,0.0,0.0,Madagascar
201902,3.0,11.0,0.0,0.0,Benin
201902,5.0,23.0,0.0,0.0,Ecuador
201902,6.0,16.0,0.0,0.0,Sudan
201902,0.0,13.0,0.0,0.0,Mongolia
201902,1.0,9.0,0.0,0.0,Venezuela
201902,4.0,8.0,0.0,0.0,Armenia
201902,12.0,33.0,0.0,0.0,Philippines
201902,2.0,8.0,0.0,0.0,Democratic Republic of the Congo
201902,2.0,9.0,0.0,0.0,Malta
201902,2.0,7.0,0.0,0.0,Albania
201902,0.0,1.0,0.0,0.0,Turkmenistan
201902,2.0,27.0,0.0,0.0,Malawi
201902,0.0,6.0,0.0,0.0,Monaco
201902,0.0,0.0,0.0,0.0,Liechtenstein
201902,0.0,3.0,0.0,0.0,Chad
201902,0.0,5.0,0.0,0.0,Uzbekistan
201902,5.0,14.0,0.0,0.0,Burkina Faso
201902,0.0,6.0,0.0,0.0,Niger
201902,2.0,3.0,0.0,0.0,Azerbaijan
201902,0.0,4.0,0.0,0.0,North Macedonia
201902,0.0,4.0,0.0,0.0,Dominican Republic
201902,0.0,11.0,0.0,0.0,Cambodia
201902,0.0,3.0,0.0,0.0,Saint Kitts and Nevis
201902,0.0,2.0,0.0,0.0,Macao
201902,0.0,2.0,0.0,0.0,Somalia
201902,1.0,2.0,0.0,0.0,San Marino
201902,0.0,1.0,0.0,0.0,Central African Republic
201902,0.0,2.0,0.0,0.0,Mauritius
201902,0.0,4.0,0.0,0.0,Fiji
201902,0.0,3.0,0.0,0.0,Curacao
201902,0.0,2.0,0.0,0.0,Republic of the Congo
201902,1.0,4.0,0.0,0.0,Namibia
201902,3.0,5.0,0.0,0.0,Togo
201902,2.0,2.0,0.0,0.0,Brunei
201902,0.0,4.0,0.0,0.0,Barbados
201902,9.0,11.0,0.0,0.0,Czechia
201902,0.0,0.0,0.0,0.0,Guyana
201902,2.0,7.0,0.0,0.0,Gambia
201902,1.0,5.0,0.0,0.0,Moldova
201902,0.0,6.0,0.0,0.0,Libya
201902,0.0,3.0,0.0,0.0,Guadeloupe
201902,3.0,2.0,0.0,0.0,Syria
201902,0.0,0.0,0.0,0.0,Belize
201902,0.0,1.0,0.0,0.0,Andorra
201902,1.0,5.0,0.0,0.0,Kyrgyzstan
201902,0.0,10.0,0.0,0.0,Botswana
201902,0.0,5.0,0.0,0.0,Tajikistan
201902,0.0,0.0,0.0,0.0,Sint Maarten
201902,3.0,4.0,0.0,0.0,Trinidad and Tobago
201902,0.0,0.0,0.0,0.0,Samoa
201902,0.0,4.0,0.0,0.0,French Guiana
201902,0.0,4.0,0.0,0.0,Suriname
201902,0.0,0.0,0.0,0.0,Bermuda
201902,0.0,4.0,0.0,0.0,French Polynesia
201902,0.0,4.0,0.0,0.0,Bhutan
201902,0.0,2.0,0.0,0.0,Faroe Islands
201902,0.0,1.0,0.0,0.0,New Caledonia
201902,2.0,4.0,0.0,0.0,Jamaica
201902,1.0,4.0,0.0,0.0,Sierra Leone
201902,0.0,1.0,0.0,0.0,Laos
201902,0.0,0.0,0.0,0.0,Antigua and Barbuda
201902,0.0,4.0,0.0,0.0,Afghanistan
201902,0.0,1.0,0.0,0.0,Solomon Islands
201902,0.0,1.0,0.0,0.0,Bahamas
201902,0.0,1.0,0.0,0.0,Cayman Islands
201902,0.0,5.0,0.0,0.0,Greenland
201902,0.0,1.0,0.0,0.0,Burundi
201902,0.0,2.0,0.0,0.0,El Salvador
201902,0.0,2.0,0.0,0.0,GuineaBissau
201902,2.0,2.0,0.0,0.0,Gabon
201902,1.0,0.0,0.0,0.0,Eritrea
201902,0.0,1.0,0.0,0.0,Angola
201902,1.0,1.0,0.0,0.0,Haiti
201902,0.0,0.0,0.0,0.0,Montserrat
201902,0.0,3.0,0.0,0.0,Seychelles
201902,0.0,0.0,0.0,0.0,Cabo Verde
201902,0.0,0.0,0.0,0.0,Palestinian Territory
201902,0.0,0.0,0.0,0.0,Ivory Coast
201902,0.0,2.0,0.0,0.0,Mauritania
201902,0.0,0.0,0.0,0.0,Reunion
201902,0.0,0.0,0.0,0.0,Gibraltar
201902,0.0,1.0,0.0,0.0,Maldives
201902,0.0,0.0,0.0,0.0,Saint Lucia
201902,0.0,0.0,0.0,0.0,Tonga
201902,0.0,2.0,0.0,0.0,Lesotho
201902,0.0,0.0,0.0,0.0,Djibouti
201902,0.0,0.0,0.0,0.0,Martinique
201902,0.0,0.0,0.0,0.0,Palau
201902,0.0,1.0,0.0,0.0,Vatican
201902,0.0,0.0,0.0,0.0,Aruba
201902,0.0,0.0,0.0,0.0,Turks and Caicos Islands
201902,0.0,0.0,0.0,0.0,Saint Vincent and the Grenadines
201902,0.0,0.0,0.0,0.0,Isle of Man
201902,0.0,0.0,0.0,0.0,Aland Islands
201902,0.0,0.0,0.0,0.0,British Virgin Islands
201902,0.0,0.0,0.0,0.0,Tuvalu
201902,0.0,0.0,0.0,0.0,Sao Tome and Principe
201903,1087.0,1281.0,0.0,1.0,Canada
201903,202.0,263.0,0.0,0.0,Portugal
201903,1096.0,1219.0,1.0,1.0,Australia
201903,829.0,1429.0,0.0,1.0,France
201903,687.0,1022.0,2.0,3.0,Netherlands
201903,7896.0,6445.0,6.0,5.0,United States
201903,7838.0,2350.0,15.0,4.0,China
201903,23.0,19.0,0.0,0.0,Morocco
201903,1399.0,2543.0,0.0,3.0,United Kingdom
201903,349.0,824.0,0.0,2.0,Switzerland
201903,1661.0,1871.0,1.0,0.0,Germany
201903,151.0,237.0,0.0,1.0,Singapore
201903,181.0,238.0,0.0,1.0,Greece
201903,32.0,91.0,0.0,0.0,Serbia
201903,66.0,89.0,0.0,0.0,Romania
201903,304.0,490.0,0.0,0.0,Denmark
201903,358.0,638.0,0.0,1.0,Sweden
201903,2288.0,773.0,1.0,0.0,Japan
201903,176.0,317.0,0.0,0.0,Norway
201903,557.0,181.0,0.0,0.0,Turkey
201903,324.0,308.0,0.0,0.0,Israel
201903,101.0,154.0,0.0,0.0,Chile
201903,324.0,262.0,0.0,0.0,Russia
201903,276.0,515.0,0.0,1.0,Belgium
201903,0.0,20.0,0.0,0.0,Mozambique
201903,1446.0,1334.0,0.0,0.0,Italy
201903,5.0,17.0,0.0,0.0,Bosnia and Herzegovina
201903,535.0,338.0,1.0,0.0,Poland
201903,37.0,40.0,0.0,0.0,Lithuania
201903,167.0,259.0,0.0,0.0,Finland
201903,978.0,1080.0,0.0,0.0,Spain
201903,1002.0,652.0,0.0,1.0,Brazil
201903,582.0,244.0,1.0,0.0,Iran
201903,198.0,373.0,0.0,0.0,Austria
201903,1045.0,464.0,0.0,0.0,India
201903,71.0,109.0,0.0,0.0,Colombia
201903,251.0,229.0,0.0,0.0,Mexico
201903,28.0,85.0,0.0,0.0,Vietnam
201903,9.0,34.0,0.0,0.0,Uruguay
201903,1406.0,417.0,3.0,0.0,South Korea
201903,498.0,223.0,0.0,0.0,Taiwan
201903,158.0,190.0,1.0,0.0,South Africa
201903,122.0,226.0,0.0,0.0,Ireland
201903,0.0,3.0,0.0,0.0,Nicaragua
201903,35.0,105.0,1.0,0.0,Peru
201903,18.0,16.0,0.0,0.0,Sri Lanka
201903,32.0,67.0,0.0,0.0,Indonesia
201903,1.0,10.0,0.0,0.0,Bolivia
201903,129.0,190.0,1.0,0.0,New Zealand
201903,113.0,253.0,2.0,0.0,Saudi Arabia
201903,48.0,58.0,0.0,0.0,Nigeria
201903,45.0,55.0,0.0,0.0,Lebanon
201903,25.0,42.0,0.0,0.0,United Arab Emirates
201903,47.0,56.0,0.0,0.0,Jersey
201903,99.0,152.0,0.0,0.0,Malaysia
201903,12.0,71.0,0.0,0.0,Bangladesh
201903,0.0,4.0,0.0,0.0,Honduras
201903,6.0,13.0,0.0,0.0,Costa Rica
201903,196.0,160.0,0.0,0.0,Egypt
201903,20.0,36.0,0.0,0.0,Slovakia
201903,83.0,124.0,0.0,0.0,Hungary
201903,9.0,10.0,0.0,0.0,Latvia
201903,20.0,24.0,0.0,0.0,Nepal
201903,71.0,83.0,0.0,0.0,Georgia
201903,1.0,1.0,0.0,0.0,Liberia
201903,13.0,37.0,0.0,0.0,Bulgaria
201903,136.0,144.0,0.0,0.0,Thailand
201903,0.0,12.0,0.0,0.0,Myanmar
201903,15.0,59.0,0.0,0.0,Ghana
201903,2.0,6.0,0.0,0.0,Grenada
201903,53.0,70.0,0.0,0.0,Slovenia
201903,39.0,60.0,0.0,0.0,Croatia
201903,35.0,65.0,1.0,0.0,Tunisia
201903,3.0,7.0,0.0,0.0,Guatemala
201903,76.0,171.0,0.0,0.0,Pakistan
201903,18.0,48.0,0.0,0.0,Ukraine
201903,0.0,3.0,0.0,0.0,Montenegro
201903,1.0,20.0,0.0,0.0,Algeria
201903,9.0,39.0,0.0,0.0,Cyprus
201903,4.0,33.0,0.0,0.0,Luxembourg
201903,2.0,2.0,0.0,0.0,Bahrain
201903,77.0,53.0,0.0,0.0,Ethiopia
201903,2.0,10.0,0.0,0.0,Rwanda
201903,3.0,17.0,0.0,0.0,Senegal
201903,11.0,49.0,0.0,0.0,Uganda
201903,6.0,8.0,0.0,0.0,Zimbabwe
201903,98.0,147.0,0.0,0.0,Argentina
201903,18.0,21.0,0.0,0.0,Iraq
201903,1.0,8.0,0.0,0.0,Paraguay
201903,0.0,2.0,0.0,0.0,Dominica
201903,11.0,54.0,0.0,0.0,Tanzania
201903,1.0,13.0,0.0,0.0,Zambia
201903,10.0,29.0,0.0,0.0,Cameroon
201903,2.0,17.0,0.0,0.0,Panama
201903,20.0,83.0,0.0,0.0,Kenya
201903,10.0,13.0,0.0,0.0,Kazakhstan
201903,30.0,37.0,0.0,0.0,Jordan
201903,17.0,48.0,0.0,1.0,Qatar
201903,13.0,44.0,0.0,0.0,Estonia
201903,11.0,13.0,0.0,0.0,Kuwait
201903,1.0,18.0,0.0,0.0,Belarus
201903,8.0,32.0,0.0,0.0,Iceland
201903,3.0,12.0,0.0,0.0,Mali
201903,7.0,15.0,0.0,0.0,Oman
201903,3.0,3.0,0.0,0.0,Yemen
201903,5.0,17.0,0.0,0.0,Cuba
201903,0.0,10.0,0.0,0.0,Guinea
201903,2.0,8.0,0.0,0.0,Madagascar
201903,1.0,16.0,0.0,0.0,Benin
201903,8.0,31.0,0.0,1.0,Ecuador
201903,5.0,19.0,0.0,0.0,Sudan
201903,1.0,9.0,0.0,0.0,Mongolia
201903,3.0,12.0,0.0,0.0,Venezuela
201903,2.0,10.0,0.0,0.0,Armenia
201903,24.0,41.0,0.0,0.0,Philippines
201903,0.0,3.0,0.0,0.0,Democratic Republic of the Congo
201903,8.0,13.0,0.0,0.0,Malta
201903,2.0,5.0,0.0,0.0,Albania
201903,0.0,0.0,0.0,0.0,Turkmenistan
201903,3.0,13.0,0.0,0.0,Malawi
201903,0.0,6.0,0.0,0.0,Monaco
201903,0.0,0.0,0.0,0.0,Liechtenstein
201903,0.0,2.0,0.0,0.0,Chad
201903,0.0,4.0,0.0,0.0,Uzbekistan
201903,4.0,16.0,0.0,0.0,Burkina Faso
201903,0.0,3.0,0.0,0.0,Niger
201903,1.0,0.0,0.0,0.0,Azerbaijan
201903,1.0,7.0,0.0,0.0,North Macedonia
201903,0.0,6.0,0.0,0.0,Dominican Republic
201903,0.0,10.0,0.0,0.0,Cambodia
201903,0.0,1.0,0.0,0.0,Saint Kitts and Nevis
201903,1.0,5.0,0.0,0.0,Macao
201903,0.0,3.0,0.0,0.0,Somalia
201903,0.0,0.0,0.0,0.0,San Marino
201903,0.0,1.0,0.0,0.0,Central African Republic
201903,1.0,7.0,0.0,0.0,Mauritius
201903,2.0,7.0,0.0,0.0,Fiji
201903,0.0,1.0,0.0,0.0,Curacao
201903,1.0,2.0,0.0,0.0,Republic of the Congo
201903,2.0,5.0,0.0,0.0,Namibia
201903,2.0,3.0,0.0,0.0,Togo
201903,1.0,3.0,0.0,0.0,Brunei
201903,0.0,1.0,0.0,0.0,Barbados
201903,3.0,9.0,0.0,0.0,Czechia
201903,1.0,1.0,0.0,0.0,Guyana
201903,0.0,9.0,0.0,0.0,Gambia
201903,1.0,4.0,0.0,0.0,Moldova
201903,1.0,5.0,0.0,0.0,Libya
201903,0.0,3.0,0.0,0.0,Guadeloupe
201903,3.0,2.0,0.0,0.0,Syria
201903,0.0,2.0,0.0,0.0,Belize
